gene1,gene2,corr
DDX3X,RPS19BP1,0.6300490528129362
DDX3X,GFER,0.6247987167123641
DDX3X,RFXANK,0.7041834396840051
DDX3X,GIT2,0.6263073087444186
DDX3X,TNPO1,0.6159059838282782
DDX3X,WDR44,0.6263253935363539
DDX3X,SNRPA,0.6184756250622713
DDX3X,NME3,0.6283829203628696
DDX3X,NDUFA13,0.7266649999093574
DDX3X,PTCD1,0.605274827060141
DDX3X,BTAF1,0.6780697205195654
DDX3X,ZBTB1,0.6296901174652404
DDX3X,RBM42,0.6445137113034471
DDX3X,UBL5,0.6213739072060565
DDX3X,DCP1A,0.6526360038509245
DDX3X,STXBP2,0.6030189884075505
DDX3X,MRPL41,0.6544962946021109
DDX3X,WDR83,0.6693901468866524
DDX3X,ZNF444,0.6136015376297863
DDX3X,HSPBP1,0.6684503749403518
DDX3X,POLR2J,0.7143200706194521
DDX3X,RBL2,0.6256240351748382
DDX3X,SWI5,0.6089715719452472
DDX3X,TRAPPC10,0.643205328679204
DDX3X,JOSD2,0.6335625668867998
DDX3X,NDUFB11,0.6141326798459774
DDX3X,PDZD8,0.6191941349691442
DDX3X,VPS28,0.607580912851698
DDX3X,UBE4A,0.6662268007668055
DDX3X,BABAM1,0.6329721869122971
DDX3X,NDUFA11,0.7117015475372822
DDX3X,ZBED6,0.6453148869112818
DDX3X,AP2S1,0.6020334937666194
DDX3X,TAF10,0.6027349274499985
DDX3X,OXLD1,0.7024796369015827
DDX3X,BMPR2,0.6072959006705593
DDX3X,NDUFA3,0.6447813705623116
DDX3X,ZFR,0.6013513496946917
DDX3X,PTOV1,0.6143218562846315
DDX3X,ZBTB38,0.6250310041099971
DDX3X,ALKBH7,0.6043581753777038
DDX3X,ZNF699,0.6649933239183408
DDX3X,GIPC1,0.6495026956489932
DDX3X,NOC4L,0.6576456800573169
DDX3X,ZNHIT1,0.7055443380100842
DDX3X,INO80B,0.624082656554715
DDX3X,CCDC167,0.6127303161292802
DDX3X,ZNF579,0.6201966310555465
DDX3X,RABAC1,0.637331256916312
DDX3X,ROCK1,0.6693100854223957
DDX3X,HECTD1,0.6325340119770676
DDX3X,REV3L,0.702349408343143
DDX3X,USP37,0.6453985644119699
DDX3X,ZNF428,0.6615537016555186
DDX3X,FBXO11,0.6817505340100145
DDX3X,SHARPIN,0.6070832334361775
DDX3X,ROMO1,0.6475551531232946
DDX3X,NFKBIL1,0.6127004324216122
DDX3X,MPND,0.6053037356011436
DDX3X,UBR1,0.6172453831004999
DDX3X,USP34,0.7367341824618171
DDX3X,ZYG11B,0.6663039931293879
DDX3X,CHTF18,0.6081173215056012
DDX3X,CHM,0.6637391920209428
DDX3X,THAP4,0.6069271637566939
DDX3X,LSM4,0.6731523493962871
DDX3X,NIPBL,0.6103848271860918
DDX3X,PAFAH1B3,0.6428104654835047
DDX3X,RUVBL2,0.6317967675501501
DDX3X,PPP1R14B,0.612225348885821
DDX3X,PDAP1,0.6124087709236757
DDX3X,C9orf16,0.6811916098307979
DDX3X,MYCBP2,0.6527091856876959
DDX3X,RPS15,0.6006237377342447
DDX3X,AKAP11,0.6585833993519029
DDX3X,SOS1,0.6022566265684794
DDX3X,ITPA,0.6527275954571551
DDX3X,PRDX5,0.6063674593214069
DDX3X,NPAT,0.6373274006434301
DDX3X,PIKFYVE,0.6916917541704455
DDX3X,ZNF770,0.7284702008518035
DDX3X,PMVK,0.6264958371872981
DDX3X,HCFC2,0.6505849027935887
DDX3X,NSUN5,0.6515282803558572
DDX3X,SIVA1,0.6128574011902586
DDX3X,PET100,0.671282135754869
DDX3X,MFAP3,0.6925879705941976
DDX3X,ICE1,0.6031162800031685
DDX3X,PLEKHM3,0.6261473174897281
DDX3X,RBM10,0.6030944304496324
DDX3X,BCL7C,0.7226792033397242
DDX3X,NMRAL1,0.665705724136213
DDX3X,HBP1,0.6680304597148333
DDX3X,RICTOR,0.6083163997015801
DDX3X,KMT2A,0.6326942474526592
DDX3X,EDF1,0.6796296613036884
DDX3X,UBE2M,0.6244252312528569
DDX3X,MVB12A,0.6439244976721651
DDX3X,MYO9A,0.6270684077431236
DDX3X,PGLS,0.6677744757922903
DDX3X,MRPS26,0.6613065242743115
DDX3X,MBLAC1,0.6303412911951308
DDX3X,PPP1R35,0.7343274742715502
DDX3X,TSTD2,0.6656412286275252
DDX3X,E4F1,0.6018584265690466
DDX3X,SIRT1,0.6144438650081435
DDX3X,ISOC2,0.6269768564527135
DDX3X,SON,0.67651503738398
DDX3X,ANO6,0.6092306868034787
DDX3X,RAB11FIP2,0.6631543376154159
DDX3X,B3GAT3,0.656366558691578
DDX3X,NDUFB7,0.6491708829660305
DDX3X,HMG20B,0.6434653901476223
DDX3X,CCS,0.6138651770746844
DDX3X,CNPY3,0.656139239169041
DDX3X,CORO7,0.6346547903255431
DDX3X,SLC39A3,0.6409422109831321
DDX3X,SUGP1,0.6447172514758376
DDX3X,MZT2A,0.6506741485762378
DDX3X,MRPL24,0.6176522526446051
DDX3X,DDX49,0.6006819733831539
DDX3X,HIPK1,0.6502139716906181
DDX3X,UTRN,0.6146802411295379
DDX3X,USP9X,0.7084112658910019
DDX3X,PPP1R12A,0.6492147279983586
DDX3X,ZDHHC12,0.6579294829238042
DDX3X,TMEM219,0.6217962883591653
DDX3X,DOHH,0.620824739696982
DDX3X,JTB,0.6247814402254731
DDX3X,RNF169,0.6030729785477233
DDX3X,DPP8,0.6401946640094746
DDX3X,ZNF292,0.6274040421532434
DDX3X,ZNF653,0.6294318996639001
DDX3X,DPM3,0.6539910489529547
DDX3X,DTYMK,0.626425634819801
DDX3X,LATS1,0.6293852284554329
DDX3X,ARPC4,0.6191819319650494
DDX3X,RIC1,0.6017517016363467
DDX3X,MRPL55,0.7342232193386076
DDX3X,TUT1,0.6110588861520891
DDX3X,WDR36,0.6359165600753435
DDX3X,PRR14,0.6587671701004327
DDX3X,TMUB1,0.7216674780099214
DDX3X,THOC6,0.6341613820056313
DDX3X,SSBP4,0.605938187434765
DDX3X,MRPS34,0.6835894790288575
DDX3X,PKN2,0.6078227362396522
DDX3X,MRPS12,0.6137765343655276
DDX3X,PUS1,0.6148981140105305
DDX3X,ATXN1L,0.626041619690777
DDX3X,KRTCAP2,0.6878811555727817
DDX3X,PIAS1,0.6211004367748718
DDX3X,BBX,0.6198576167449965
DDX3X,MFSD10,0.6101289829035565
DDX3X,TSR3,0.6623865567426696
DDX3X,MRPL23,0.6482271041854075
DDX3X,COPE,0.6799121451659886
DDX3X,TRIM11,0.6122749831522369
DDX3X,DGCR6L,0.6145487047596756
DDX3X,INO80E,0.6048436670834472
DDX3X,NDUFB10,0.6330089002892013
DDX3X,SIRT6,0.7381172896019238
DDX3X,RABEP2,0.6343415706543701
DDX3X,SF3A2,0.6140305698898346
DDX3X,RFNG,0.61859543066705
DDX3X,FIBP,0.6107508216266477
DDX3X,GUK1,0.6692549412956744
DDX3X,NUBP2,0.6726469622240899
DDX3X,QTRT1,0.6224928559867443
DDX3X,NT5C,0.6408410701734123
DDX3X,SEC24A,0.6023059449346926
DDX3X,THAP7,0.6024938671164015
DDX3X,BRAT1,0.6423003825331703
DDX3X,TBC1D14,0.6187399672786487
DDX3X,XRN1,0.6293905244294721
DDX3X,TBL3,0.6031782459115473
DDX3X,PGP,0.6051762120359219
DDX3X,YDJC,0.6491520125825644
DDX3X,TIMM13,0.6664471669889734
DDX3X,TSEN54,0.6082475713596719
DDX3X,NTHL1,0.6763823965949163
DDX3X,CLPP,0.6627466518644219
DDX3X,CYHR1,0.6180655245836049
DDX3X,NCLN,0.6397105840575804
DDX3X,NAT14,0.6674706781058795
DDX3X,OTUD4,0.6623166074582391
DDX3X,FER,0.6417450694391341
DDX3X,ITGB1,0.6426496211955355
DDX3X,RLF,0.6097444398103612
DDX3X,UQCC3,0.6769903090815699
DDX3X,ARID4A,0.6302477506347927
DDX3X,POLR2I,0.6677038051834433
DDX3X,DNPH1,0.6051537411582888
DDX3X,SERF2,0.6328222966438566
DDX3X,UBR3,0.6661925738747511
DDX3X,RPUSD1,0.6487879049332865
DDX3X,RPP21,0.6643057640322496
DDX3X,GEMIN7,0.6011148041153817
DDX3X,KLF16,0.6240744413716555
DDX3X,SRFBP1,0.6133546899015849
DDX3X,LTN1,0.6803184788473478
DDX3X,PSMD4,0.601716454524901
DDX3X,SSNA1,0.7186553992870631
DDX3X,KIF2A,0.6026774680517581
DDX3X,ERCC6L2,0.6555758744998103
DDX3X,MKLN1,0.6590611884033135
DDX3X,KIAA1109,0.6593912911911531
DDX3X,BOLA1,0.6535807462305068
DDX3X,PLEKHJ1,0.637228583505088
DDX3X,C19orf53,0.6652680520263659
DDX3X,LUZP1,0.6160120876589646
DDX3X,ALKBH4,0.6597280926276327
DDX3X,ADCK5,0.6305079399015843
DDX3X,TMEM161A,0.6072481892810806
DDX3X,SEC24B,0.6249974176837036
DDX3X,SURF2,0.6851249269411639
DDX3X,DENND4C,0.7068252015798814
DDX3X,RIF1,0.6183755244292728
DDX3X,BOD1L1,0.6498159789285118
DDX3X,NR2C2,0.6302366121609196
DDX3X,MBD3,0.6242246620798478
DDX3X,AFF4,0.628757683411287
DDX3X,ZMYND19,0.6317754734438733
DDX3X,PIK3C2A,0.6782049912523579
DDX3X,NENF,0.6270523686791372
DDX3X,TRPM7,0.6004833566885379
DDX3X,GADD45GIP1,0.6965490967306582
DDX3X,ASXL2,0.6743508802761378
DDX3X,B4GALT7,0.6017070101606413
DDX3X,LSM7,0.7283598758010417
DDX3X,EMC9,0.6341691309842932
DDX3X,BLOC1S1,0.6345015400478321
DDX3X,TCP11L2,0.6806580816189545
DDX3X,ACAP2,0.6561757264667046
DDX3X,RAPGEF2,0.6733202146278223
DDX3X,COX5B,0.6104430951614214
DDX3X,DPM2,0.6438670089217688
DDX3X,WDR18,0.627245295364696
DDX3X,VPS13C,0.6535824231860191
DDX3X,RALY,0.6311075832455121
DDX3X,C7orf50,0.6746239283433235
DDX3X,CRYBG3,0.6963802228413093
DDX3X,APAF1,0.6184180361038982
DDX3X,COMMD4,0.6759278619700159
DDX3X,NDUFS6,0.6560863160636181
DDX3X,FLYWCH2,0.6112529953086644
DDX3X,PAM16,0.6247374372414742
DDX3X,AURKAIP1,0.6527305519804868
DDX3X,ZNF358,0.61060192005668
ERC1,WNK1,0.7032912968155026
ERC1,SHPRH,0.617130394833545
ERC1,RECQL,0.6416369271472124
ERC1,USP34,0.6524004534984114
ERC1,LRP6,0.6009127710119464
ERC1,SERF2,0.6077942946176127
IGF2BP2,TUBB6,0.6084356663899056
IGF2BP2,MAML2,0.6399888141709086
IGF2BP2,RGMA,0.6086014036865917
IGF2BP2,PLAGL1,0.6006014576614288
IGF2BP2,FOXC1,0.6586116173376719
IGF2BP2,RNF145,0.6164895736169028
IGF2BP2,PRNP,0.6243904996030468
IGF2BP2,MFGE8,0.6049372571436867
IGF2BP2,PLEKHG1,0.6184321374551986
IGF2BP2,MRAS,0.6090834398091489
IGF2BP2,STAC,0.6034219463404268
IGF2BP2,FAM171A1,0.6214612456340964
IGF2BP2,PPP1R14C,0.6148414900588136
IGF2BP2,RBMS1,0.606736896576567
IGF2BP2,ZMYND10,0.6194937970452948
IGF2BP2,CCDC82,0.6618495196243775
IGF2BP2,MLPH,0.6023823666367426
IGF2BP2,ANXA1,0.6227742397890624
IGF2BP2,EGFR,0.6418034489916553
IGF2BP2,ZNF552,0.6010115081347696
IGF2BP2,CSRP2,0.6114977082929417
IGF2BP2,GLIPR2,0.6019417471998714
IGF2BP2,FAM126A,0.6019144160599174
IGF2BP2,MID1,0.6244876831114399
IGF2BP2,FERMT1,0.6058407922964435
IGF2BP2,CLCN4,0.6086210319637089
IGF2BP2,PSAT1,0.624731368143801
IGF2BP2,MOB3B,0.6152876304350359
IGF2BP2,CHST3,0.6460351831598301
IGF2BP2,HAPLN3,0.6026919216648617
IGF2BP2,B3GNT5,0.6622652991719596
IGF2BP2,C9orf116,0.6085592628851844
IGF2BP2,DZIP1,0.6176363548664148
IGF2BP2,ARL4C,0.6111025103980571
HNRNPA2B1,TACC3,0.6150695856461005
HNRNPA2B1,SKA3,0.6034150491240081
HNRNPA2B1,ASF1B,0.6156595976234083
HNRNPA2B1,PTTG1,0.6114446823566648
HNRNPA2B1,TROAP,0.6253205388031198
HNRNPA2B1,SPC24,0.6103247811326369
HNRNPA2B1,UHRF1,0.6197037332511109
HNRNPA2B1,UBE2C,0.6092851993788749
HNRNPA2B1,CBX3,0.6440725086437654
HNRNPA2B1,KIFC1,0.6113449586673823
HNRNPA2B1,ZWINT,0.6380570308625374
HNRNPA2B1,NUF2,0.6094138056153552
HNRNPA2B1,CKS2,0.6253502123791149
HNRNPA2B1,LMNB1,0.6145576480050725
HNRNPA2B1,CCNB1,0.6237767495966119
HNRNPA2B1,HNRNPL,0.6410360479189839
HNRNPA2B1,UBE2T,0.6414889568712676
SLC34A2,MMP7,0.6146761745579782
SLC34A2,KRT6B,0.6396569092711464
SLC34A2,TRIM29,0.6961434648987737
SLC34A2,GABRP,0.6811799742574105
SLC34A2,SLC6A14,0.6968702504013037
SLC34A2,BBOX1,0.6502592589959941
SLC34A2,STAC2,0.6002329006797084
SLC34A2,ROPN1,0.6203153079372681
SLC34A2,SERPINB5,0.6079981224758649
SLC34A2,KRT17,0.6235344111368362
SLC34A2,KLK6,0.6156781734409612
SLC34A2,KRT5,0.6236350369868939
SLC34A2,PROM1,0.6450706927961319
MAPK1,FASTK,0.609528940827412
MAPK1,PTPN11,0.6263440128269712
MAPK1,PRKRIP1,0.6206555584460284
MAPK1,UBXN11,0.6019624529102476
MAPK1,SRRD,0.6217191929876318
MAPK1,ARL6IP4,0.6091010726846351
MAPK1,CCDC12,0.618671553043318
MAPK1,STX4,0.6158755932862456
MAPK1,PRR14L,0.6196409135825829
MAPK1,LAMTOR4,0.6109261251162846
MAPK1,NDUFA13,0.6158365496110956
MAPK1,ANKS3,0.6152142043869868
MAPK1,ZNHIT1,0.6075742468123702
MAPK1,INO80B,0.6043141688595459
MAPK1,USP34,0.6432657326057978
MAPK1,NCKAP1,0.6128168041680557
MAPK1,KIAA1671,0.6480978604477339
MAPK1,EDF1,0.6028049358099572
MAPK1,PPP1R35,0.6062838911677018
MAPK1,CORO7,0.6069163289784707
MAPK1,SUGP1,0.6053842722020697
MAPK1,TNRC6B,0.607956811476805
MAPK1,CCDC117,0.6134352151867689
MAPK1,SIRT6,0.6093987618436001
MAPK1,QTRT1,0.6075789728368709
MAPK1,BRAT1,0.6007832183244246
MAPK1,CRKL,0.7220615253493045
RBM10,NUDT1,0.6728337306210986
RBM10,CCDC85B,0.6005696178884085
RBM10,CCDC137,0.6892200007075145
RBM10,RAB13,0.6244565578402838
RBM10,TBCB,0.6036475963951866
RBM10,LRRC45,0.7173446037335014
RBM10,BBC3,0.6382576104451725
RBM10,ZNF628,0.6904939056416204
RBM10,RHOT2,0.6924583062078568
RBM10,FASTK,0.6629472716193303
RBM10,TOMM40,0.6579036425001501
RBM10,ZBTB48,0.6021006290283265
RBM10,CDC34,0.6850531319191725
RBM10,ANAPC11,0.64183967884018
RBM10,TSSC4,0.7472031497273076
RBM10,RASSF7,0.6399402544241128
RBM10,ATAD3A,0.6929694899483009
RBM10,ZNF513,0.6567042576287612
RBM10,UBALD1,0.6588675054994706
RBM10,NUDC,0.7333715626781115
RBM10,MRPL4,0.64590456127257
RBM10,ZBTB17,0.7305221053994998
RBM10,C11orf98,0.6766687142071657
RBM10,ZNF524,0.6982101127581691
RBM10,NHP2,0.6062921417336969
RBM10,STX10,0.6752756636623464
RBM10,ZNF408,0.7037337831808523
RBM10,MAP3K11,0.6555197035708585
RBM10,ZNF205,0.6888973331262005
RBM10,PRKRIP1,0.6767388517271106
RBM10,OTUD5,0.6582685131723464
RBM10,MAN1A2,0.6122623584611532
RBM10,RPL28,0.6418306437090948
RBM10,NAA60,0.6280843974649398
RBM10,PSMG3,0.6398677332832531
RBM10,GPKOW,0.7428525607063846
RBM10,NELFE,0.6519014821736703
RBM10,NDUFS7,0.6224773386359832
RBM10,POLD2,0.6419512367947314
RBM10,DUSP23,0.6098042188406508
RBM10,USF2,0.6177702188815519
RBM10,HRAS,0.6964620173567891
RBM10,NELFB,0.6871360380715613
RBM10,PMF1,0.6311443489905206
RBM10,OGFR,0.7025634573911987
RBM10,IGSF8,0.6147361449167718
RBM10,POLRMT,0.6845145439304297
RBM10,CCDC124,0.7487282390330843
RBM10,SRRT,0.7857065030561161
RBM10,PRPF31,0.7552901213509239
RBM10,MAP3K2,0.6697281297972592
RBM10,INAFM1,0.6203903003339876
RBM10,THOP1,0.6622944821170687
RBM10,PRMT1,0.6580635156619727
RBM10,PHPT1,0.6007893862660343
RBM10,NOSIP,0.6707379261879713
RBM10,CEP131,0.7301216230449353
RBM10,MAP1S,0.6643055275354306
RBM10,SART1,0.7650996357760889
RBM10,MXD3,0.6579788514476511
RBM10,MAD1L1,0.7023425975056427
RBM10,NDUFS8,0.6147679088444299
RBM10,CRELD2,0.6144088394545385
RBM10,FKBP2,0.7176957241482619
RBM10,CAPN10,0.622589009397517
RBM10,JMJD1C,0.632972548188128
RBM10,PPP1R12C,0.6077493950163617
RBM10,PPP4C,0.6088534758227743
RBM10,EVI5,0.6196840107108407
RBM10,SIRT7,0.6221299680975368
RBM10,PFKL,0.6602736376701439
RBM10,FAM50A,0.7390907312540665
RBM10,ZNF777,0.6472936688007236
RBM10,GABPA,0.6068022201838106
RBM10,EXOSC4,0.6148719263102329
RBM10,MCRS1,0.645961073149285
RBM10,LZTS2,0.6063263501020981
RBM10,NAA10,0.7307942230204193
RBM10,MRPL28,0.7252808915030694
RBM10,SNRPB,0.6133980597876728
RBM10,NFAT5,0.6295243344290105
RBM10,TFPT,0.7504760354380249
RBM10,ZGPAT,0.6530354013190242
RBM10,SLC25A39,0.6084083297348357
RBM10,TIMM17B,0.7234028906469621
RBM10,FAM160B1,0.6023738828685498
RBM10,SH3GL1,0.6333382633360218
RBM10,ZNF865,0.6037140282733341
RBM10,RPL36,0.6146741571009807
RBM10,ARL6IP4,0.6652739767157443
RBM10,ZNF414,0.6226451301793182
RBM10,PFDN6,0.6299220166474463
RBM10,CHD9,0.6021400119739363
RBM10,DUS3L,0.6510167369119189
RBM10,DRAP1,0.7458635405825725
RBM10,TPRA1,0.6409644266014894
RBM10,SCAF11,0.630199580493624
RBM10,POLD1,0.6857046265182593
RBM10,TRMT112,0.6019651819893712
RBM10,APRT,0.620463800356985
RBM10,TRAPPC6A,0.6363038485288774
RBM10,PJA2,0.6032266223467249
RBM10,MYDGF,0.6464540041139579
RBM10,ABCF3,0.6001502617328068
RBM10,FKBP8,0.7035004146618815
RBM10,PTGES2,0.7039294997382184
RBM10,SDF2L1,0.6768485300524735
RBM10,TMEM160,0.668206541947924
RBM10,ARMC5,0.6417209905759053
RBM10,SGSM3,0.6024342989835524
RBM10,FAU,0.6608279106220541
RBM10,PELP1,0.6300704095256041
RBM10,COMTD1,0.601834311704973
RBM10,FAM207A,0.6544904916635507
RBM10,ALDH16A1,0.6298068300213008
RBM10,MLST8,0.6272970075326962
RBM10,SCAF1,0.7498288439648562
RBM10,SDHAF1,0.6373758549800178
RBM10,DDX41,0.6595086324588894
RBM10,ITCH,0.6076952160585145
RBM10,SAFB2,0.6779636711841803
RBM10,CCDC12,0.7012528044454349
RBM10,LAMTOR2,0.6518030635245945
RBM10,MIIP,0.6891694445977882
RBM10,POP7,0.6273997512858633
RBM10,PIN1,0.6921193775085319
RBM10,NOC2L,0.6454788637817835
RBM10,CLTB,0.6315214804802579
RBM10,SCAND1,0.6685256118078244
RBM10,LRWD1,0.7332233244311194
RBM10,AAMP,0.6414712685888693
RBM10,DMXL1,0.618974215804047
RBM10,TRAF2,0.6939869070503454
RBM10,BRMS1,0.6979650465918864
RBM10,FBXL19,0.617146283114049
RBM10,PMF1-BGLAP,0.699941474171491
RBM10,ELOF1,0.6554205948170034
RBM10,WASH6P,0.646856054680615
RBM10,XRCC1,0.6500160418729611
RBM10,BAD,0.6398548828891968
RBM10,MPG,0.6708512120377585
RBM10,CROCC,0.6174527068560091
RBM10,FCHO2,0.618213750952196
RBM10,SHPRH,0.6040480091256661
RBM10,STX4,0.6210718761635775
RBM10,ERP29,0.6126015596658849
RBM10,ZNF787,0.722930577272456
RBM10,C1orf35,0.7420398057855415
RBM10,NBEAL1,0.6117873275132492
RBM10,RABL6,0.7190852655814011
RBM10,CHCHD6,0.6369298224099467
RBM10,HIPK3,0.653948227891499
RBM10,TELO2,0.6775023409110867
RBM10,LYPLA2,0.6177297615601574
RBM10,CCDC9,0.7054020678831487
RBM10,KEAP1,0.6083527330479305
RBM10,ZNF598,0.6218169466167573
RBM10,MZT2B,0.7114362423817598
RBM10,SDF4,0.6174262077039782
RBM10,PQBP1,0.8050205241496337
RBM10,ANKRD12,0.6178615707431898
RBM10,MORC3,0.6313530476059264
RBM10,CDC37,0.7031264786097522
RBM10,SAC3D1,0.7100251879405696
RBM10,EEA1,0.6557153628260292
RBM10,TRMT61A,0.6966691390961702
RBM10,ZNF593,0.6672765762566377
RBM10,SURF6,0.6099351811826625
RBM10,DVL1,0.6271645878590953
RBM10,CXXC1,0.6713321312730113
RBM10,OTUB1,0.6043227605525704
RBM10,ARF5,0.6312528533378893
RBM10,DAZAP1,0.642270053443064
RBM10,FAM3A,0.6761727101762697
RBM10,MTFP1,0.6550575896473269
RBM10,TRMT2A,0.6898415302283329
RBM10,TRMT1,0.6218629340986473
RBM10,PEX16,0.7150631130698124
RBM10,LAMTOR4,0.6765665733168441
RBM10,DDX54,0.7268426435729359
RBM10,BANF1,0.6048748414121723
RBM10,DPP7,0.6526431730701988
RBM10,JMJD4,0.6131045543900143
RBM10,APC,0.6465676485008732
RBM10,RPS19BP1,0.6650133378282188
RBM10,ENKD1,0.6136478227418659
RBM10,RRP1,0.6688779782793162
RBM10,GFER,0.6220741734022732
RBM10,RFXANK,0.7275746589827226
RBM10,SNRPA,0.6350994931472445
RBM10,C19orf48,0.6340276473063954
RBM10,HIRIP3,0.6106446680063925
RBM10,WDR46,0.6930433947777971
RBM10,FAM126B,0.6419597957866224
RBM10,NDUFA13,0.6651982792098178
RBM10,PTCD1,0.6084195443473431
RBM10,YIF1B,0.6026622248495866
RBM10,RBM42,0.7239092441907123
RBM10,RNF113A,0.6655137789977233
RBM10,ARFRP1,0.6230867337097371
RBM10,TCOF1,0.6629986195573276
RBM10,FBXW5,0.6148911167960003
RBM10,RAB24,0.6116658896237634
RBM10,FBXL15,0.6160177146520589
RBM10,MRPL41,0.6271908375321869
RBM10,PHC3,0.6067472858674607
RBM10,EPN1,0.7054412575915839
RBM10,WDR83,0.6577779957703229
RBM10,KPTN,0.6450515565353965
RBM10,HSPBP1,0.7489732076537007
RBM10,POLR2J,0.6250332292634916
RBM10,ARMC6,0.6340333308201482
RBM10,JOSD2,0.6564587823520676
RBM10,CTU1,0.6450800071668972
RBM10,PPAN,0.6958263282282149
RBM10,NDUFB11,0.7163008509404905
RBM10,PNKP,0.6811610250309768
RBM10,HSD17B10,0.7230024305447871
RBM10,BABAM1,0.6018136560431365
RBM10,NDUFA11,0.6973101451436833
RBM10,LENG1,0.7057029874852023
RBM10,ZNF282,0.6206673791040682
RBM10,SCYL1,0.6487933021945977
RBM10,EHMT2,0.6697432358830531
RBM10,SNAPC4,0.6341704967373858
RBM10,PIDD1,0.6106064638017378
RBM10,CHMP6,0.6045704423770905
RBM10,OXLD1,0.6336846309220007
RBM10,BMPR2,0.6416823437830144
RBM10,PTOV1,0.6791535269381237
RBM10,ZBTB38,0.6151156425425512
RBM10,ALKBH7,0.6369295907007336
RBM10,GIPC1,0.6463951672974034
RBM10,NOC4L,0.7191482663226372
RBM10,ZNHIT1,0.6097671379222048
RBM10,EXOSC5,0.6635529556025797
RBM10,ATG101,0.6907388619105405
RBM10,DAPK3,0.6569884459020132
RBM10,IDH3G,0.6380106796522602
RBM10,ZNF579,0.6611139728973572
RBM10,REV3L,0.6061411123653497
RBM10,ZNF428,0.6954171673750188
RBM10,MYL6B,0.6107268764384287
RBM10,HNRNPM,0.6049735403535372
RBM10,NCAPH2,0.6547067811167709
RBM10,ROMO1,0.6349477909761143
RBM10,NFKBIL1,0.7390938668208391
RBM10,PIH1D1,0.6595312834251439
RBM10,MPND,0.6628120130392073
RBM10,UBE2S,0.609476686307879
RBM10,TUFM,0.6449236212089523
RBM10,UBR1,0.6038624173154425
RBM10,USP34,0.6277390725334917
RBM10,SAFB,0.7550653045314201
RBM10,ZYG11B,0.6202725520837018
RBM10,CHTF18,0.6853198286044597
RBM10,THAP4,0.6592519276960609
RBM10,CSNK1G2,0.6410802764391603
RBM10,WASH7P,0.6223088491079557
RBM10,WDFY3,0.6020131695335377
RBM10,DNAJB2,0.6059081754614084
RBM10,MVD,0.6100539866196081
RBM10,RPL18,0.6194020240135883
RBM10,PAFAH1B3,0.610946426993455
RBM10,CCDC22,0.7620784893838876
RBM10,DNAJB14,0.6383492067203846
RBM10,RUVBL2,0.7260346792513723
RBM10,PDAP1,0.6787524944976322
RBM10,C9orf16,0.6037826493306114
RBM10,TBRG4,0.6094695410883653
RBM10,RANBP3,0.6045029940849321
RBM10,RPS15,0.6341529260642519
RBM10,AKAP11,0.6167205053157527
RBM10,ITPA,0.6060456051838208
RBM10,PRDX5,0.6760685994755791
RBM10,PTAR1,0.604463379249546
RBM10,RHBDD3,0.6290835471703821
RBM10,NR1H2,0.6219892984258837
RBM10,CAPN15,0.6038203619854424
RBM10,MOGS,0.626024051268119
RBM10,SGTA,0.6592006042018094
RBM10,PIKFYVE,0.6717938418998093
RBM10,TSC22D4,0.6368995130398543
RBM10,ZNF770,0.6066638288259569
RBM10,PMVK,0.6723231595672713
RBM10,HCFC2,0.6427251765332467
RBM10,EPS15,0.621648799697781
RBM10,ZNF581,0.6201757531353651
RBM10,NSUN5,0.7092531305763722
RBM10,SIVA1,0.671264205836001
RBM10,TIMM44,0.6562411833054526
RBM10,BCL7C,0.658936985696656
RBM10,BRF1,0.6179128247538048
RBM10,NMRAL1,0.6431010738655463
RBM10,RPL35,0.6152259627067163
RBM10,EDF1,0.7512480400063589
RBM10,ZNHIT2,0.620609277158814
RBM10,BTBD2,0.6015897549706499
RBM10,UBE2M,0.6449238517268027
RBM10,MVB12A,0.6055108262837632
RBM10,GRK6,0.6106978982936475
RBM10,XAB2,0.7018252133463657
RBM10,MYO9A,0.6115004747233596
RBM10,PGLS,0.6148103755933233
RBM10,MRPS26,0.6751127699978297
RBM10,FZR1,0.6729267797534018
RBM10,MBLAC1,0.6294611571251907
RBM10,USE1,0.6124773330011393
RBM10,PPP1R35,0.6700611437200465
RBM10,E4F1,0.6553763994767374
RBM10,AP5Z1,0.6579642114206953
RBM10,ISOC2,0.6790529806387501
RBM10,CUEDC2,0.6777280500210043
RBM10,CC2D1A,0.6134423847076882
RBM10,RAB11FIP2,0.6531636592840594
RBM10,CCHCR1,0.6551097822370779
RBM10,B3GAT3,0.7106476527874683
RBM10,NDUFB7,0.6724277961738092
RBM10,HMG20B,0.6715789278911583
RBM10,CCS,0.6786291078628961
RBM10,NTMT1,0.6657325287276032
RBM10,CNPY3,0.6446537003556921
RBM10,TARBP2,0.6315704377461012
RBM10,SLC39A3,0.6400845553349361
RBM10,SUGP1,0.7661545665918986
RBM10,MZT2A,0.6357968713310143
RBM10,CDK10,0.6194456468209867
RBM10,DDX49,0.7036355758807872
RBM10,HIPK1,0.6088418327312028
RBM10,CACTIN,0.6868440920502855
RBM10,AGAP3,0.6149480324840372
RBM10,ATG4B,0.6187594785951845
RBM10,RING1,0.6255569030002296
RBM10,IRF2BP1,0.6681644559308609
RBM10,SPATA2L,0.6925787959000581
